id,Name,Host Name,Host Listings Count,status,Previous Listing Name,Previous Host Name,Previous Host Listings Count,latitude,longitude,total_listing_bin
1425289624473614201,La casa dove sono nato,Giacomo,1,New,,,0.0,43.7868642,11.271828,1
1425334486941946498,#Modern Artisti#,Housing,13,New,,,0.0,43.7792222,11.2683964,5-50
1425347383700085422,Garden Suites Charme,Easyhousing,6,New,,,0.0,43.762674225361664,11.244531981647016,5-50
1425360042475601606,Estrella apartment,Nicola Claudio,1,New,,,0.0,43.7796524133196,11.244539177246091,1
1425399623890803008,"il Parioncino  Luxury Boutique B&B Apt, Florence",Fabrizio,3,New,,,0.0,43.77096721199288,11.249605343947117,2-5
1425403589330510292,View on Arno V (walking distance to city center),Gianni,20,New (from previous),Finestra sull'Arno Atto V,Anna Maria,5.0,43.7636848,11.2750899,5-50
1425415441761111576,Giovanna's House,Giovanna,1,New,,,0.0,43.78502503764788,11.28100534035917,1
1425447443773887073,Azalea house in florence,Federico,1,New,,,0.0,43.7755572,11.2185822,1
1425617663636773445,Verdi Charme Apartment,Marco,6,New,,,0.0,43.76988336209459,11.261212758732736,5-50
1426013556150375199,Cosy and connected to the Centre and Careggi,Jessica,7,New,,,0.0,43.7887104,11.2542381,5-50
1426063565609588622,Zanardelli Suite - Firenze,Esmeralda,3,New,,,0.0,43.76686768691794,11.284076896745184,2-5
1426083821868607019,Duomo View Terrace by Belcanto Villas,Daniele,36,New,,,0.0,43.7739286,11.2616674,5-50
1426089532540926041,Burchiello Chic Stay-Green View In Quiet Florence,Leonardo,5,New,,,0.0,43.7675813,11.2376626,5-50
1426571666969671543,Loft appena ristrutturato,Edoardo,27,New,,,0.0,43.79711350770069,11.219204230717258,5-50
1426590231595670862,GuestHost - Giardino della Fortezza Chic Apartment,Francesco,612,New,,,0.0,43.7841757,11.2556962,50+
1426641705370598605,Tra Duomo e Uffizi - Nel cuore dell'arte,Niccolo,60,New,,,0.0,43.76960388086189,11.259114026065811,50+
1426651669008089781,Tra duomo e Uffizi APT moderno nel cuore dell’arte,Niccolo,60,New,,,0.0,43.768,11.2576,50+
1426763496601505550,Corte Petrarca - Florence Dolce Vita,Tommaso,12,New,,,0.0,43.763049993372285,11.240619322745973,5-50
1426821177575851122,Naomi,Barbara,2,New,,,0.0,43.76853,11.26435,2-5
1426824422611186006,Le Pinzochere di Santa Croce,Alessandro,14,New,,,0.0,43.7689114209152,11.262955404818058,5-50
1426829327992210554,YiD suite Bardi,Roberto,115,New,,,0.0,43.76631,11.25229,50+
1427309463979790913,[Suite S.Croce] Duomo 5 min walk [three bedrooms],Simone,3,New,,,0.0,43.7711742,11.2685715,2-5
1427360248769461958,Appartamento super comfort al Polimoda,Alessandra,2,New,,,0.0,43.785253881993,11.224792264401913,2-5
1427364820351016230,Appartamento Francesca,Giuseppe,2,New,,,0.0,43.77366,11.25046,2-5
1427380942514986713,Puffetta By MMega,Edoardo,404,New,,,0.0,43.77602,11.2637,50+
1427454735186799876,Casa Profumoir,Daniele Roberto,2,New,,,0.0,43.76452,11.26042,2-5
1427465511851342531,Arno Mile,Daniele,91,New,,,0.0,43.7672819,11.25239,50+
1427471702766649405,Light & Nature Flat In Florence,Claudio,5,New,,,0.0,43.76970897073852,11.238467013287323,5-50
1427506729261820872,Signoria Deluxe Apartment,Lorenzo,175,New,,,0.0,43.76987039999999,11.2545812,50+
1427544196805598964,the garden 32,Mariaceleste,8,New,,,0.0,43.78328419148515,11.256634996295183,5-50
1427558597832332901,Guelfa Courtyard Retreat,Stanislav,52,New,,,0.0,43.777714,11.2544728,50+
1427733741344842470,New 2025 Hippo House–historic centre with Netflix,Raffaello,1,New,,,0.0,43.7787132,11.2573372,1
1427984681948077250,New Florence “David” apartaments with private pool,Simone,7,New,,,0.0,43.7492436913997,11.235583379546464,5-50
1428180915590289418,Campuccio Suite in Oltrarno Florence,Mauro,14,New,,,0.0,43.76495,11.24393,5-50
1428223598634032508,The David Design Loft,Luca,4,New,,,0.0,43.76914,11.24171,2-5
1428534274245968390,Historic Center Florence Heart,Leonardo E Niccolò,3,New,,,0.0,43.76518875022112,11.243917267206848,2-5
1429005376214758453,Bright & Stylish Florence Apt – Netflix + Elevator,Giada,19,New,,,0.0,43.7823299,11.2371308,5-50
1429164535277705973,Appartamento Firenze Isolotto,Alessandro,1,New,,,0.0,43.77699584867641,11.214176715634498,1
1429693495006105522,Appartamento con 2 bagni privati,Roberto,17,New (from previous),Giacomini Suites (Free Wifi),Edoardo,22.0,43.7842841,11.2649006,5-50
1429752295998814935,[Stibbert] Luxury and bright apartment,Andrea,25,New,,,0.0,43.7943589,11.2528937,5-50
1429809693638060008,appartamento centro Firenze,Alberto,1,New,,,0.0,43.7750936,11.2629219,1
1429905292813469383,LUNA in Villa,Giuseppe,1,New,,,0.0,43.79481506309244,11.244023657586569,1
1430213340062858859,Appartamento: zona Santa Croce,Sara,1,New,,,0.0,43.76865265229168,11.263751347221364,1
1430261115341026286,San Gallo Apartment by Mamo Florence,Mamo,201,New,,,0.0,43.78111310220307,11.260210453797438,50+
1430277613255302214,"Duomo View, Comfort & Eleganza",Marco,3,New,,,0.0,43.77484,11.25679,2-5
1430336249167905887,Gozzoli By MMega,Edoardo,404,New,,,0.0,43.7693748,11.2601585,50+
1430384866131483027,Tommy room,Tommaso,1,New,,,0.0,43.76602592852411,11.24406929065205,1
1430393709437076154,Casa dei Leoni - Dolcevita Holiday,Dolcevita Holiday,26,New,,,0.0,43.7688586,11.2571498,5-50
1430404346755603171,Porta a Prato Rock Apartment,Giulia,38,New,,,0.0,43.77407609999999,11.2321015,5-50
1430415781771009103,Casa Vitto By MMega,Edoardo,404,New,,,0.0,43.7659605,11.2451967,50+
1430425914414832484,Agnolo Suite | Appartamento Vintage A Firenze,Gabriele,18,New,,,0.0,43.7700495,11.2654085,5-50
1430449147375788337,Spazio & lusso vicino al Duomo,Paola,2,New,,,0.0,43.77129,11.26066,2-5
1430457792658001056,[Ponte alla Vittoria] Urban Garden Loft,Tommaso,9,New,,,0.0,43.77244,11.22824,5-50
1430484997252343787,Da Anna,Nicla,1,New,,,0.0,43.76527,11.21559,1
1430591235548587565,Casa Lilla a Firenze,Lucilla,1,New,,,0.0,43.78318644289029,11.310083207290232,1
1430595625108582859,Casetta tra gli ulivi,M.Novella,2,New,,,0.0,43.74953,11.26604,2-5
1430632988246655976,Tavanti Suite,Naima,5,New,,,0.0,43.79124331630791,11.24804906216025,5-50
1430914759167952558,Elegante Appartamento con Terrazza @ Boboli Garden,Giada,19,New,,,0.0,43.76337100000001,11.2448851,5-50
1430918620269947809,Corno DX - Chiara Apt,Silvia,40,New,,,0.0,43.768137713850926,11.25878523483055,5-50
1430992148390710352,Corno SX - Paola Apt,Silvia,40,New,,,0.0,43.76829,11.25874,5-50
1430997511119476873,Masaccio Jewel,Martina,1,New,,,0.0,43.783833,11.2679601,1
1431004765024018083,Comfort e Lusso - Vista Duomo,Marco,3,New,,,0.0,43.77481,11.2571,2-5
1431011788017917205,Elegante Suite con 2 Balconi. T2 Tram stop Libertà,Mattia,57,New,,,0.0,43.7855989,11.2611633,50+
1431067306213293454,Suite Cozy San Marco centro vicino al Duomo,Maria Novella,2,New,,,0.0,43.777836489125406,11.258508126983662,2-5
1431081123442692406,"Flat in Belfiore, live like a local person",Windows In Florence,27,New,,,0.0,43.78269343291335,11.241288922090153,5-50
1431127857407324174,Jacopino Urban Nest,Giulio,66,New,,,0.0,43.78416887825929,11.238128396297263,50+
1431205913167046045,Il Tiglio (15 min SMN Station),Giorgio,3,New,,,0.0,43.77493,11.22159,2-5
1431350294156768393,La Torricella,Flavio,1,New,,,0.0,43.77279166659549,11.291535561149049,1
1431362166254211207,Florence city center-Casa Lily,Simona,2,New,,,0.0,43.77975936509509,11.2380950152874,2-5
1431677882124517472,Ponte Vecchio Vintage Central Apartment,Giulia,38,New,,,0.0,43.7669654,11.2535234,5-50
1431844417603092407,"Modern, Bright and with a Garden",Eugenio,8,New,,,0.0,43.7595366,11.2406236,5-50
1431844470080489456,Central Market Loft I,Giovanni,31,New,,,0.0,43.776255,11.252814,5-50
1431866417582477954,Central and comfortable studio in Florence,Esthel,22,New,,,0.0,43.76568642005758,11.245580691633313,5-50
1431872594972102190,Florence Best Located Beautiful Apartment DUOMO,Sandra,4,New,,,0.0,43.77246969189739,11.255861650787352,2-5
1431881890814555481,Monolocale vicino a Rifredi,Lucia Federica,2,New,,,0.0,43.79911080000001,11.2352005,2-5
1431886852450018556,Central Market Loft II,Giovanni,31,New,,,0.0,43.776255,11.252814,5-50
1431925723541503275,monteverdi house,Francesco,1,New,,,0.0,43.78899,11.22985,1
1432325952175424522,[Pontevecchio] Elegante Suite con vista mozzafiato,Matteo,25,New,,,0.0,43.7677369,11.2520041,5-50
1432389208299308381,La casa dell'artista,Margherita,1,New,,,0.0,43.7871538964335,11.271904634393293,1
1432454687612552223,La Casa Dell' Orafo,Tuscan Feeling,19,New,,,0.0,43.7712481,11.2763566,5-50
1432457584359927062,BernHouse,Giulia,1,New,,,0.0,43.77105070753797,11.218156822718854,1
1432502631372581507,Giglio Viola Duomo Apartment,Joshua,11,New,,,0.0,43.7745788,11.2588325,5-50
1432523396483087155,Classic Florence Studio By MMega,Edoardo,404,New,,,0.0,43.769234,11.263983,50+
1432590897363666458,YiD Dream stay luxury apartment with Iconic View,Roberto,115,New,,,0.0,43.76681833926786,11.254149890488268,50+
1432595166474743629,20' dal centro • Free Park • A/C • 1000 Mbps Wi Fi,Francesco,44,New,,,0.0,43.7653963,11.2182078,5-50
1432611839313486407,Cozy Loft Firenze,Alessandro,14,New,,,0.0,43.77146592017655,11.25067189335823,5-50
1432684578585513968,Mansarda di Nicolò,Gianfranco,8,New,,,0.0,43.792212,11.2366684,5-50
1433241746064605393,Nick and Sabri's nest,Nicolas,1,New,,,0.0,43.78380858629332,11.240172034231117,1
1433493406100419062,[SantaCroce Prestige]Terrace+Apt,Gabriele,11,New,,,0.0,43.76879053858423,11.261341481272655,5-50
1433919446052268503,[Isolotto] NEW 1BDR Modern Apartment Florence,Alessio,11,New,,,0.0,43.7758154,11.2117249,5-50
1434116092953744499,Corsica gertenwerd,Cristiana,1,New,,,0.0,43.79260000632325,11.24043929881215,1
1434571185224533707,"Casa vacanze, affitto mensile.",Daniele,2,New,,,0.0,43.76073647615388,11.290670449889625,2-5
1434593405846623327,Masaccio Room,Daria,2,New,,,0.0,43.7694663,11.2450997,2-5
1434758656294002084,YHFlorence - private pool and Turkish bath,Paola Francesca,1,New,,,0.0,43.74976,11.24508,1
1434804554520143668,Appartamento Charme,Edoardo,27,New,,,0.0,43.7792149,11.2710654,5-50
1434819671907520745,Scialoia Blue,Gabriele,3,New,,,0.0,43.77344,11.27264,2-5
1435337473864165664,L'ingresso Fiorentino,Partner Professional Srl,6,New,,,0.0,43.77087810090484,11.25933475792408,5-50
1435339329269793889,Apartment San Marco,Riccardo,2,New,,,0.0,43.77792344890988,11.256849066720072,2-5
1435345760243551723,Appartamento Puliti,Mara,1,New,,,0.0,43.7683763,11.2742444,1
1435350716533123959,Nazionale 47,Maria Grazia,6,New,,,0.0,43.77726262464886,11.252415458197015,5-50
1435358146288347427,Cellini Riverside Apartment,Monsef,8,New,,,0.0,43.76395,11.26765,5-50
1435360582292209643,L'imgresso Fiorentino 2 livelli,Partner Professional Srl,6,New,,,0.0,43.77087882722552,11.259239874780178,5-50
1435372346412583434,Fortezza 3 Bedrooms By MMega,Edoardo,404,New,,,0.0,43.780429241358185,11.251657872237544,50+
1435378292100505990,Magnoli Studio,Giovanni,31,New,,,0.0,43.7655847,11.2550414,5-50
1435482292154074361,3 bedrooms Design and Charme in Florence,Luca,1,New,,,0.0,43.78665,11.25896,1
1435483223924261395,Eleganza Fiorentina (250 metri dal Ponte Vecchio),Cecilia,1,New (from previous),Magnoli Loft,Giovanni,24.0,43.7656392,11.2549586,1
1435497858149984753,Loft Alighieri,Stanislav,52,New,,,0.0,43.7648158,11.247331,50+
1435609457617561031,Apartment Dolcevita in Florence,Michala,2,New,,,0.0,43.7840633,11.2804444,2-5
1435969656069934506,Family Apartment With parking,Sid,33,New,,,0.0,43.7733859,11.2781814,5-50
1436059124478609516,Lux Colors & Relax Flat FLorence,Claudio,5,New,,,0.0,43.7866073,11.2351839,5-50
1436166158053194721,soggiorno calamassi,Monica,1,New,,,0.0,43.7662706,11.2104324,1
1436172898418838149,Terrazza Brunelleschi -  Fantastica vista DUOMO,Niccolo,60,New,,,0.0,43.77838,11.25556,50+
1436194351782723804,Casa Giacomo - Stylish retreat in Oltrarno,Flow Traveling,17,New,,,0.0,43.76839201938304,11.24693920370482,5-50
1436196847609998416,Simonetta Apartment,Federico,49,New,,,0.0,43.77796,11.26347,5-50
1436238342464597917,Appartamento in centro,Matteo,2,New,,,0.0,43.77612,11.25206,2-5
1436268468537368207,"San cristofano blu apartment santa croce, florence",Samantha,618,New,,,0.0,43.7697,11.26445,50+
1436282395171852432,"Bright and Elegant Apartment, downtown",Jacopo,1,New,,,0.0,43.781469,11.2528531,1
1436376673688302053,La Loggetta Apartment Florence,Leonardo,1,New,,,0.0,43.7679039,11.3009144,1
1436833425606166464,(Central) 3 Suites Apartment Marco,Gianni,20,New,,,0.0,43.77739,11.2509955,5-50
1436836634613950440,Romantic and Cozy Nest in the Heart of Florence,Josè,9,New,,,0.0,43.7755921,11.2523677,5-50
1436921119590799990,Sara Studio Apartment,Houseflo,9,New,,,0.0,43.7870594,11.2599081,5-50
1436924296473797187,attico madonnone,Massimo,1,New,,,0.0,43.76748,11.28494,1
1436978580880534976,Montebello Central Apartment,Kristian,14,New,,,0.0,43.77547,11.24085,5-50
1437095775719613106,Cosimo de' Medici apartment,Federico,6,New,,,0.0,43.7666082,11.250597,5-50
1437117686195940235,[ Centrale ] Buonvicini Urban Light,Francesco,1,New,,,0.0,43.78244,11.2676,1
1437150373741415837,Le Grazie 26,Alessandro,14,New,,,0.0,43.76692507768019,11.25950139015913,5-50
1437634073404067870,Riverside Stay – 5 Bedrooms near Arno & Uffizi,Nadir,2,New,,,0.0,43.767367,11.2584765,2-5
1437641083985802807,[Minimal Art] Coverciano cozy apartment w balcony,Luca,6,New,,,0.0,43.7759955,11.2908322,5-50
1437646518427798369,YiD easy stay Florence,Roberto,115,New,,,0.0,43.77582,11.19606,50+
1437655245468591092,Living in Oltrarno  - Elegant and cozy,ApartmentsFlorence,57,New,,,0.0,43.7620952,11.2432248,50+
1437667462910699373,Ghibellina Retreat By MMega,Edoardo,404,New,,,0.0,43.7696169,11.2643245,50+
1438183966665507034,Premium Florence Suite – SuperKing,Lorenzo,12,New,,,0.0,43.7731357,11.259434,5-50
1438184142065524165,Standard Double with View,Lorenzo,12,New,,,0.0,43.7731357,11.259434,5-50
1438184276366709852,Elegant Superior City Retreat,Lorenzo,12,New,,,0.0,43.7731357,11.259434,5-50
1438184382559510052,5 star room with Terrace and SuperKing Bed,Lorenzo,12,New,,,0.0,43.7731357,11.259434,5-50
1438184507700781523,Garden view superior room in the heart of Florence,Lorenzo,12,New,,,0.0,43.7731357,11.259434,5-50
1438184606061866622,Luxury Suite in 1700 Palazzo - Heart of Florence,Lorenzo,12,New,,,0.0,43.7731357,11.259434,5-50
1438184709250133631,Luxury Suite in 1700 Palazzo - Heart of Florence,Lorenzo,12,New,,,0.0,43.7731357,11.259434,5-50
1438264620955843274,Bilocale Studio professionisti,Alessio,1,New,,,0.0,43.7994,11.19631,1
1438273380396402725,Villa Angela,Samuel & Paolo For Firenze Rentals®,29,New,,,0.0,43.76371779999999,11.261344,5-50
1438502358271748367,Romantic Suite Home,Holidu,481,New,,,0.0,43.7745094680203,11.269096154719591,50+
1438505411036741442,Nuovo grazioso appartamento con giardino a Firenze,Silvia,2,New,,,0.0,43.78353730000001,11.2319627,2-5
1438533968869828621,Your Family House in Florence,Andrea,1,New,,,0.0,43.770145,11.2238007,1
1438907726235956219,Jagua Elegant Apartment,Lorenzo,175,New,,,0.0,43.7651014,11.2451533,50+
1438940326253053426,Accogliente e confortevole,Lorenzo,1,New,,,0.0,43.7842207,11.2815656,1
1438996968660009023,La Fermata Fiorentina,Luca,3,New (from previous),@DiDo Suite Florence/Centro/Careggi/Meyer/Fortezza,Donatella,1.0,43.7932513,11.2466009,2-5
1438996968660009023,La Fermata Fiorentina,Luca,3,New (from previous),@DiDo Suite Florence/Centro/Careggi/Meyer/Fortezza,Leonardo,14.0,43.7932513,11.2466009,2-5
1439068447945485419,The River Park apartment,Carla,1,New,,,0.0,43.77496763069763,11.231685541570188,1
1439574715832214338,Central San Frediano Apartment for 10,Nick,1,New,,,0.0,43.76864,11.24499,1
1439625849129078135,Raffaello Apartment 1,Sid,33,New,,,0.0,43.7703664,11.2615268,5-50
1439640298898129708,[Archeological Museum] Design Flat (dx),Tommaso,9,New,,,0.0,43.77747,11.26201,5-50
1439646925251342984,[Archeological Museum] Design Flat (sx),Tommaso,9,New,,,0.0,43.77563,11.26311,5-50
1439667310873240901,attico vista duomo con terrazza,Mariolina,1,New,,,0.0,43.77224,11.26236,1
1439729303522412487,Appartamento in affitto,Alberto,1,New,,,0.0,43.76821,11.26748,1
1439780708010002464,Deservi Luxury Apt. Michelangelo - Deservi Luxury,Samantha,618,New,,,0.0,43.77507323097293,11.258695868261706,50+
1439796953232182714,Deservi Luxury Apt. Giotto - Deservi Luxury Apartm,Samantha,618,New,,,0.0,43.7751506996937,11.258781698950182,50+
1439796972171886609,Deservi Luxury Apt. Brunelleschi - Deservi Luxury,Samantha,618,New,,,0.0,43.77520492773853,11.258899716146836,50+
1439796990233624235,Deservi Luxury Apt. Leonardo - Deservi Luxury Apar,Samantha,618,New,,,0.0,43.77495702770364,11.25856712222899,50+
1439812790679184538,Deservi Luxury Apt. Donatello - Deservi Luxury Apa,Samantha,618,New,,,0.0,43.77516619342581,11.258760241278065,50+
1439812814349230490,Deservi Luxury Apt. Dante - Deservi Luxury Apartme,Samantha,618,New,,,0.0,43.775034496574925,11.258631495245348,50+
1439812834095729615,Deservi Luxury Apt. Boccaccio - Deservi Luxury Apa,Samantha,618,New,,,0.0,43.775142952826144,11.258652952917467,50+
1439812850826348079,Deservi Luxury Apt. Machiavelli - Deservi Luxury A,Samantha,618,New,,,0.0,43.77504224345654,11.258631495245348,50+
1439812869009081103,Deservi Luxury Apt. Botticelli - Deservi Luxury Ap,Samantha,618,New,,,0.0,43.77508097784954,11.258717325933825,50+
1439845735372543354,Santa Croce Suite View Apartment,Kristian,14,New,,,0.0,43.7696383,11.2611449,5-50
1439869348422556684,Ramaglianti Loft,Istay,187,New,,,0.0,43.7673981,11.251242,50+
1439882072461878475,Deservi Luxury Apt. Vasari - Deservi Luxury Apartm,Samantha,618,New,,,0.0,43.775142952826144,11.258738783605944,50+
1439909267727219734,Deservi Luxury Apt. Petrarca - Deservi Luxury Apar,Samantha,618,New,,,0.0,43.77508763597062,11.25888056372307,50+
1440178174468501721,The Perfect Business Rental,Ombretta,5,New,,,0.0,43.793295112386126,11.23875394180299,5-50
1440324583355631101,Cozy Apartment in Florence,Monica,1,New,,,0.0,43.78486,11.22805,1
1440332106503057805,"""Vista Borgo Albizi"" Penthouse Affrescato+Parking",Adil,25,New,,,0.0,43.7714453,11.2588529,5-50
1440342894376909017,Sweet Apartment in Florence,Holidu,694,New,,,0.0,43.78758,11.23009,50+
1440360711272505098,Firenze zona Coverciano,Lorenzo,5,New,,,0.0,43.77639,11.30238,5-50
1440367719500354316,GuestHost - Palazzo Medici - Lorenzo Apartment,Francesco,612,New (from previous),Palazzo Medici Apartments - Lorenzo x4!,Welcome To Our Holiday Homes,589.0,43.7754905,11.2564602,50+
1440371078226494356,GuestHost - Sant’Ambrogio Lovely Flat,Francesco,612,New (from previous),Sant’Ambrogio Colorful Apartment,Welcome To Our Holiday Homes,589.0,43.7716626,11.2656973,50+
1440377750126740188,Attico con terrazza a due passi da Piazza Signoria,Fausto,17,New (from previous),Piazza della Signoria Bright Apt with Terrace!,Francesco,572.0,43.76907689999999,11.25456,5-50
1440403717786306032,Ricasoli Apartment,Federico,49,New,,,0.0,43.77362,11.25743,5-50
1440407032770623825,la fiorentina,Joshua,11,New (from previous),Florence green spot connected flat “la fiorentina”,Fabio,1.0,43.7751278,11.2296667,5-50
1440411087644453716,Casa Pinedemonte - Private Garden,Lorenzo,1,New,,,0.0,43.76023,11.24003,1
1440470714641877891,Romantic Suite,Sara,1,New,,,0.0,43.7911919,11.2434075,1
1440515558051620000,Lionardo Luxury Appartment,Federico,1,New,,,0.0,43.7710947,11.255191,1
1440525384894298375,Lungarno Apartment - 2BDR - 2BTH fantastic view,Elisabetta,6,New,,,0.0,43.7645652,11.2662612,5-50
1440571339255307702,Verrazzano Loft By MMega,Edoardo,404,New,,,0.0,43.7695507,11.2617065,50+
1440582689375857852,La Limonaia di Villa Aurora,Irene,76,New,,,0.0,43.7901324566902,11.27766795090125,50+
1440636188456238849,San Frediano Apartment,Cosimo,8,New,,,0.0,43.76859959999999,11.2452735,5-50
1440646185799836246,Florence Center City Settimo Apartment,Akram,3,New,,,0.0,43.7686157,11.2579753,2-5
1441125243488245322,"Centro, Zona Piazza Santa Croce",Lorenzo,5,New,,,0.0,43.76764,11.26465,5-50
1441137174574848627,San Frediano nel cuore!,Marta,1,New,,,0.0,43.7677264,11.2387303,1
1441219488567677534,Michelangelo's Retreat,Michael,529,New,,,0.0,43.7666227,11.2543105,50+
1441320250385301825,Santa Croce suite with a unique view,Lorenzo,70,New,,,0.0,43.76981773412511,11.2639935154447,50+
1441323621121134109,Sense House [Batoni- Free Netflix],Erika,25,New,,,0.0,43.77315,11.22176,5-50
1441362966459510305,Designer Apartment in Oltrarno,Mauro,14,New,,,0.0,43.7660085869161,11.249663611317931,5-50
1441366491681530910,Cestello Apartment,Cosimo,8,New,,,0.0,43.76955956965676,11.244614124298096,5-50
1441381709335996056,Carmine Apartment,Cosimo,8,New,,,0.0,43.7695472111398,11.244761981070042,5-50
1441390295138114600,Borgo San Frediano Apartment,Cosimo,8,New,,,0.0,43.769599023145126,11.244594343006607,5-50
1441420291336067698,Casa Cloe - Rifredi,Silvana,1,New,,,0.0,43.8058939,11.2369845,1
1441966324833567819,Maragliano Garden House,Cristina,70,New,,,0.0,43.7879663,11.231836,50+
1441988402590086589,Ponte All’Asse Apartment,Cristina,70,New,,,0.0,43.78579,11.24028,50+
1442075747595506725,Dimora Petrarca,Stanislav,52,New,,,0.0,43.762561100172256,11.24102007301635,50+
1442537737866760496,Appartamento Galileo,Giuseppe,2,New,,,0.0,43.77365770000001,11.2504591,2-5
1442723631118653191,Classic Art-filled Flat with Terrace in Centro,Bruce,2,New,,,0.0,43.76944505290339,11.252079047262669,2-5
1442780614517935232,ART Guelfa Apartment,Giuseppe,1,New,,,0.0,43.7784495,11.2528228,1
1442810231273217249,Casa Malenchini Gioberti,Angelica,1,New,,,0.0,43.7703369,11.2739055,1
1442847637560287418,The Laurel-Firenze,Esmeralda,1,New,,,0.0,43.7679311,11.1993148,1
1443296038717873858,Partenope Luxury Suites,Ali,4,New,,,0.0,43.7681191,11.2579959,2-5
1443425679168366278,GuestHost - Boutique House Porta Romana,Francesco,612,New,,,0.0,43.75939289999999,11.2418854,50+
1443487642684349735,Arno Cozy Apartment,Stefano,3,New,,,0.0,43.77337740000001,11.2335729,2-5
1443529337840935542,Central Market apartment,Mattia,6,New,,,0.0,43.77726496550161,11.2528843577854,5-50
1443667421341785715,Casa vacanze The Lily Home,Federica,1,New,,,0.0,43.7837186,11.2924204,1
1443753338307800749,Stylish Florence Hideaway,La Residenza,1,New,,,0.0,43.79402,11.23745,1
1444043911658136776,ArtLoft florence hills,Carlotta,5,New,,,0.0,43.82433,11.28462,5-50
1444076113470332680,Monolocale vicino aereoporto,Lavinia,1,New,,,0.0,43.80074,11.19914,1
1444660102432797046,Santa Croce Tiny Suite • Centro Firenze • 9' Duomo,Simone,2,New,,,0.0,43.77044629495498,11.26481963372954,2-5
1444666639599879401,In centro vicino a tutto,Alejandro Emiliano,7,New,,,0.0,43.77093,11.26402,5-50
1444733522989725587,"“4 suites, frescoes + garden”",Andrea,52,New,,,0.0,43.762565892921806,11.24168636403199,50+
1444769284294899249,Florence city center & balcony,Simona,2,New,,,0.0,43.77286311586789,11.255162150798148,2-5
1444790434025844297,Luxury apartment panoramic view,Niccolo',2,New,,,0.0,43.779512,11.2673305,2-5
1444965612500877094,Balcony apt on ponte vecchio,Omri,1,New,,,0.0,43.76636,11.25239,1
1445376862365239185,Appartamento Vasari - Ponte Vecchio,Tommaso,9,New,,,0.0,43.76813,11.25139,5-50
1445483446385770892,Alloggi Palmini 1,Silvia,3,New,,,0.0,43.78307377021375,11.241572250835414,2-5
1445511331726600218,Arcipressi tram station,Raimondo,4,New,,,0.0,43.7666675,11.2104124,2-5
1445540606685687296,[New apartment] - Boccaccio house,Gregorio,76,New,,,0.0,43.78817,11.27173,50+
1445701008743447618,sunny florence apartment,Sibilla,16,New,,,0.0,43.77102,11.26548,5-50
1445707575918672470,[Uffizi] Appartamento in Piazza della Signoria,Beatrice,1,New,,,0.0,43.76843017929532,11.25745541758269,1
